"","From Date","To Date","AT","BP","PM10","PM2.5","RH","SR","Temp","WD","WS","VWS","Benzene","Toluene","NH3","NO","NO2","NOx","Ozone","SO2","CO"
"1590","17-10-2018 13:15","17-10-2018 13:30","34.8","986.2","263.0","50.0","23.9","459.7","None","64.6","0.1","None","3.5","29.0","31.0","None","25.7","13.5","175.2","21.5","0.1"
"1591","17-10-2018 13:30","17-10-2018 13:45","34.9","986.1","None","50.0","21.3","449.2","None","28.6","0.2","None","3.0","25.2","29.8","None","28.0","14.4","123.8","20.3","0.0"
"1592","17-10-2018 13:45","17-10-2018 14:00","35.2","985.9","217.0","38.0","19.7","434.5","None","190.6","0.3","None","2.8","19.4","27.1","1.0","23.3","13.3","102.9","18.5","None"
"1593","17-10-2018 14:00","17-10-2018 14:15","34.8","985.7","217.0","38.0","20.1","411.4","None","162.6","0.5","None","2.3","16.9","25.2","None","25.7","13.6","105.1","18.4","None"
"1594","17-10-2018 14:15","17-10-2018 14:30","35.1","985.6","217.0","38.0","21.3","382.4","None","210.3","0.3","None","1.7","14.9","25.0","0.2","26.1","14.1","110.7","16.9","None"
"1595","17-10-2018 14:30","17-10-2018 14:45","34.9","985.4","None","38.0","20.3","345.0","None","317.9","0.1","None","1.9","18.2","24.7","0.2","24.0","12.9","107.1","16.1","None"
"1596","17-10-2018 14:45","17-10-2018 15:00","34.7","985.3","136.0","24.0","21.6","320.5","None","133.1","0.1","None","2.0","19.4","23.9","None","25.0","13.1","114.8","15.8","None"
"1597","17-10-2018 15:00","17-10-2018 15:15","34.8","985.2","136.0","24.0","22.2","289.8","None","150.6","0.1","None","1.8","16.1","24.0","None","29.5","15.0","124.1","16.1","0.0"
"1598","17-10-2018 15:15","17-10-2018 15:30","34.2","985.0","136.0","24.0","23.3","245.7","None","168.5","0.7","None","2.2","17.9","24.8","0.8","31.8","17.5","101.6","16.1","0.0"
"1599","17-10-2018 15:30","17-10-2018 15:45","34.1","984.9","None","24.0","22.9","207.9","None","162.3","0.3","None","2.1","17.0","23.1","0.9","35.2","19.4","98.7","None","0.1"
"1600","17-10-2018 15:45","17-10-2018 16:00","33.6","984.8","146.0","23.0","23.3","174.0","None","181.0","0.6","None","2.4","23.9","21.4","1.0","34.7","19.3","93.2","16.3","0.0"
"1601","17-10-2018 16:00","17-10-2018 16:15","33.0","984.8","146.0","23.0","25.4","139.5","None","91.0","0.1","None","2.4","34.2","21.2","None","33.4","17.8","85.2","16.5","None"
"1602","17-10-2018 16:15","17-10-2018 16:30","31.6","984.8","146.0","23.0","31.1","77.4","None","101.8","0.1","None","2.7","35.6","22.0","0.6","33.6","18.4","77.6","17.5","None"
"1603","17-10-2018 16:30","17-10-2018 16:45","29.5","984.7","None","23.0","35.2","47.2","None","134.3","0.2","None","2.6","27.4","23.0","1.2","39.8","22.1","62.0","15.7","None"
"1604","17-10-2018 16:45","17-10-2018 17:00","28.9","984.8","199.0","29.0","38.0","35.5","None","51.6","0.2","None","2.6","22.7","23.7","0.4","46.0","24.9","52.3","14.5","0.2"
"1605","17-10-2018 17:00","17-10-2018 17:15","27.5","984.9","199.0","29.0","40.9","22.0","None","106.6","0.1","None","2.7","20.5","25.4","0.7","58.6","31.9","41.0","14.8","0.3"
"1606","17-10-2018 17:15","17-10-2018 17:30","26.3","985.0","199.0","29.0","44.9","10.3","None","29.8","0.1","None","3.3","20.4","25.6","1.2","69.2","37.8","29.5","15.1","0.4"
"1607","17-10-2018 17:30","17-10-2018 17:45","25.4","985.1","None","29.0","48.8","3.2","None","36.6","0.1","None","3.5","23.2","24.2","10.7","89.3","56.8","14.1","15.5","0.5"
"1608","17-10-2018 17:45","17-10-2018 18:00","24.5","985.1","207.0","31.0","50.2","1.0","None","134.3","0.1","None","3.7","25.5","26.1","26.8","105.0","78.3","4.6","15.5","0.7"
"1609","17-10-2018 18:00","17-10-2018 18:15","24.3","985.2","207.0","31.0","47.9","0.6","None","182.6","0.3","None","4.3","31.3","20.6","72.2","119.8","122.6","4.2","16.5","1.5"
"1610","17-10-2018 18:15","17-10-2018 18:30","24.1","985.5","207.0","31.0","48.3","1.3","None","36.5","0.3","None","4.8","35.7","34.3","59.0","117.1","110.3","3.7","17.2","1.2"
"1611","17-10-2018 18:30","17-10-2018 18:45","23.8","985.6","None","31.0","51.5","1.2","None","31.5","0.2","None","8.0","64.0","28.4","100.2","123.4","147.2","3.8","17.1","1.9"
"1612","17-10-2018 18:45","17-10-2018 19:00","23.5","985.5","211.0","30.0","53.9","0.5","None","176.0","0.4","None","6.9","57.7","30.9","181.1","132.7","215.9","5.1","18.3","2.8"
"1613","17-10-2018 19:00","17-10-2018 19:15","23.5","985.8","211.0","30.0","53.7","1.2","None","53.5","0.2","None","12.4","106.7","47.6","217.4","133.9","246.9","5.0","23.6","None"
"1614","17-10-2018 19:15","17-10-2018 19:30","23.2","985.9","211.0","30.0","54.2","1.4","None","34.2","0.4","None","16.2","241.5","37.4","180.3","128.3","214.8","4.6","24.7","2.7"
"1615","17-10-2018 19:30","17-10-2018 19:45","22.8","986.0","None","59.0","54.9","1.4","None","37.3","0.4","None","20.4","277.2","36.5","189.9","121.2","219.3","4.7","27.5","3.1"
"1616","17-10-2018 19:45","17-10-2018 20:00","22.4","985.9","343.0","59.0","56.6","1.0","None","70.4","0.2","None","20.7","300.9","44.9","282.8","128.0","299.9","5.4","29.7","4.2"
"1617","17-10-2018 20:00","17-10-2018 20:15","22.6","985.9","343.0","59.0","60.0","0.9","None","120.1","0.2","None","22.6","392.5","48.8","353.0","138.2","361.4","5.1","28.7","5.0"
"1618","17-10-2018 20:15","17-10-2018 20:30","22.3","985.8","343.0","59.0","62.5","0.8","None","152.4","0.3","None","25.5","344.7","52.7","298.3","116.9","305.6","4.1","27.7","4.6"
"1619","17-10-2018 20:30","17-10-2018 20:45","21.9","986.1","None","59.0","64.4","1.4","None","52.0","0.3","None","28.7","323.2","47.5","300.0","120.7","308.8","4.1","27.5","None"
"1620","17-10-2018 20:45","17-10-2018 21:00","22.1","986.1","544.0","80.0","65.7","1.3","None","42.4","0.3","None","26.7","303.5","48.3","295.7","121.4","305.1","4.6","27.1","4.8"
"1621","17-10-2018 21:00","17-10-2018 21:15","22.0","986.0","544.0","80.0","70.8","0.9","None","123.3","0.2","None","27.2","335.8","49.3","278.1","111.1","285.9","5.4","26.1","5.2"
"1622","17-10-2018 21:15","17-10-2018 21:30","21.6","986.0","544.0","80.0","72.0","1.2","None","58.3","0.3","None","29.7","415.7","49.1","285.4","117.8","295.5","4.6","25.3","5.2"
"1623","17-10-2018 21:30","17-10-2018 21:45","21.5","986.1","None","80.0","71.3","1.3","None","41.3","0.4","None","34.6","None","48.3","300.6","134.1","316.7","4.8","None","5.2"
"1624","17-10-2018 21:45","17-10-2018 22:00","21.8","986.1","552.0","85.0","69.3","1.4","None","40.5","0.4","None","38.2","485.6","48.7","312.9","142.2","330.8","4.8","23.7","5.2"
"1625","17-10-2018 22:00","17-10-2018 22:15","21.7","986.0","552.0","85.0","71.1","1.1","None","20.1","0.3","None","37.8","374.3","49.6","299.0","136.7","316.5","4.7","22.1","5.0"
"1626","17-10-2018 22:15","17-10-2018 22:30","21.3","986.0","552.0","85.0","73.4","1.2","None","41.1","0.3","None","33.5","321.4","49.9","277.1","137.7","299.2","4.7","20.9","4.9"
"1627","17-10-2018 22:30","17-10-2018 22:45","21.3","986.0","None","85.0","74.8","1.1","None","80.5","0.3","None","30.5","288.0","49.4","294.2","136.4","312.4","5.2","19.9","5.1"
"1628","17-10-2018 22:45","17-10-2018 23:00","21.6","986.1","465.0","75.0","74.0","1.2","None","58.0","0.3","None","29.8","282.5","50.3","281.1","131.4","299.9","5.2","19.9","4.9"
"1629","17-10-2018 23:00","17-10-2018 23:15","21.7","986.2","465.0","75.0","74.8","1.3","None","48.0","0.4","None","31.4","283.2","50.9","296.1","135.3","313.4","5.7","19.7","5.1"
"1630","17-10-2018 23:15","17-10-2018 23:30","21.7","986.1","465.0","75.0","77.4","1.0","None","102.5","0.2","None","30.8","253.7","53.5","309.4","141.1","327.2","6.0","20.2","5.4"
"1631","17-10-2018 23:30","17-10-2018 23:45","21.7","986.0","None","75.0","77.9","0.7","None","158.3","0.3","None","31.1","252.0","54.9","258.8","131.6","280.7","5.9","20.0","5.1"
"1632","17-10-2018 23:45","18-10-2018 00:00","21.4","986.1","521.0","80.0","79.7","1.3","None","37.4","0.4","None","36.7","318.2","55.9","272.8","124.6","288.8","6.9","18.0","5.2"
"1633","18-10-2018 00:00","18-10-2018 00:15","21.1","986.0","521.0","80.0","81.9","1.3","None","45.8","0.3","None","36.2","308.6","58.3","282.1","123.3","295.7","6.8","16.7","5.3"
"1634","18-10-2018 00:15","18-10-2018 00:30","21.0","985.8","521.0","80.0","81.1","1.1","None","79.6","0.2","None","35.5","302.8","57.7","270.5","128.8","289.3","5.8","16.8","5.1"
"1635","18-10-2018 00:30","18-10-2018 00:45","21.2","985.9","None","80.0","80.3","1.1","None","47.0","0.3","None","36.4","300.5","56.2","249.1","135.1","275.0","6.1","17.0","None"
"1636","18-10-2018 00:45","18-10-2018 01:00","21.0","985.9","560.0","88.0","82.0","1.3","None","53.9","0.3","None","33.2","276.6","55.3","257.0","120.7","274.8","None","16.8","4.3"
"1637","18-10-2018 01:00","18-10-2018 01:15","20.9","985.9","560.0","88.0","81.7","1.3","None","32.4","0.3","None","32.1","265.6","56.0","250.8","115.2","265.7","None","18.5","4.0"
"1638","18-10-2018 01:15","18-10-2018 01:30","21.3","985.6","560.0","88.0","79.0","0.8","None","148.8","0.1","None","34.1","280.3","51.8","214.3","110.2","233.6","None","20.1","3.5"
"1639","18-10-2018 01:30","18-10-2018 01:45","20.9","985.8","None","88.0","80.3","1.2","None","35.1","0.4","None","34.0","270.6","47.0","194.7","104.6","214.4","6.2","20.6","3.1"
"1640","18-10-2018 01:45","18-10-2018 02:00","20.7","985.9","488.0","89.0","80.6","1.4","None","37.5","0.5","None","32.2","247.9","None","None","None","None","5.3","None","None"
"1641","18-10-2018 02:00","18-10-2018 02:15","21.1","985.9","488.0","89.0","78.1","1.2","None","30.4","0.4","None","28.9","222.1","None","None","None","None","5.2","None","None"
"1642","18-10-2018 02:15","18-10-2018 02:30","21.3","985.9","488.0","89.0","76.4","0.9","None","56.5","0.2","None","26.0","193.6","None","None","None","None","5.4","None","None"
"1643","18-10-2018 02:30","18-10-2018 02:45","21.0","985.9","None","89.0","79.6","0.9","None","90.2","0.2","None","22.6","155.8","43.7","82.7","105.1","122.5","5.8","16.9","1.6"
"1644","18-10-2018 02:45","18-10-2018 03:00","21.3","985.9","420.0","81.0","80.4","1.0","None","79.2","0.2","None","20.9","134.5","46.4","74.3","100.1","113.8","12.0","18.4","1.5"
"1645","18-10-2018 03:00","18-10-2018 03:15","21.2","985.9","420.0","81.0","82.1","0.8","None","110.6","0.2","None","21.6","141.5","47.7","67.4","103.3","109.9","27.0","19.8","1.5"
"1646","18-10-2018 03:15","18-10-2018 03:30","20.9","985.9","420.0","81.0","84.0","0.8","None","160.8","0.3","None","21.1","138.6","48.0","68.7","99.8","109.1","42.1","21.1","1.4"
"1647","18-10-2018 03:30","18-10-2018 03:45","20.6","986.0","None","81.0","86.3","0.6","None","173.9","0.3","None","20.8","137.5","46.1","74.2","94.6","110.8","54.5","None","1.5"
"1648","18-10-2018 03:45","18-10-2018 04:00","21.0","986.0","393.0","86.0","84.6","0.6","None","172.6","0.5","None","21.0","141.9","54.9","141.2","100.8","168.8","105.1","24.4","2.1"
"1649","18-10-2018 04:00","18-10-2018 04:15","20.6","986.2","393.0","86.0","87.0","1.4","None","23.3","0.4","None","21.4","158.9","51.6","132.8","93.0","158.1","113.3","25.6","2.0"
"1650","18-10-2018 04:15","18-10-2018 04:30","20.3","986.1","393.0","86.0","88.0","1.2","None","34.8","0.3","None","23.7","213.6","46.9","169.9","101.6","192.4","128.1","25.1","2.3"
"1651","18-10-2018 04:30","18-10-2018 04:45","20.1","986.1","None","86.0","89.0","1.0","None","15.1","0.2","None","23.2","208.9","47.9","183.8","106.0","206.2","127.5","25.1","None"
"1652","18-10-2018 04:45","18-10-2018 05:00","20.5","986.2","411.0","84.0","87.5","1.1","None","49.1","0.3","None","23.4","226.4","48.6","172.3","105.1","196.2","103.7","25.0","2.5"
"1653","18-10-2018 05:00","18-10-2018 05:15","21.0","986.4","411.0","84.0","85.8","1.2","None","57.2","0.5","None","23.2","231.9","50.5","150.2","108.0","180.7","73.7","24.7","2.1"
"1654","18-10-2018 05:15","18-10-2018 05:30","21.1","986.5","411.0","84.0","86.2","1.3","None","27.9","0.4","None","22.8","227.6","55.3","128.2","104.9","160.7","60.6","24.4","1.9"
"1655","18-10-2018 05:30","18-10-2018 05:45","21.5","986.6","None","84.0","84.7","1.2","None","53.0","0.6","None","21.5","205.3","53.8","100.4","107.5","139.0","38.8","23.9","1.8"
"1656","18-10-2018 05:45","18-10-2018 06:00","22.2","986.7","362.0","79.0","81.8","1.4","None","50.9","0.5","None","19.5","186.2","48.5","81.2","107.3","123.3","25.3","23.3","1.5"
"1657","18-10-2018 06:00","18-10-2018 06:15","21.7","986.7","362.0","79.0","84.8","3.8","None","35.1","0.3","None","16.8","157.6","49.9","84.7","101.5","123.1","22.8","22.9","1.4"
"1658","18-10-2018 06:15","18-10-2018 06:30","21.3","987.0","362.0","79.0","87.7","14.7","None","33.6","0.5","None","13.7","126.1","50.6","85.0","98.7","121.9","21.1","22.3","1.3"
"1659","18-10-2018 06:30","18-10-2018 06:45","21.4","987.0","None","79.0","87.7","30.5","None","57.0","0.2","None","13.5","124.2","56.8","109.2","94.3","139.3","21.6","22.1","1.6"
"1660","18-10-2018 06:45","18-10-2018 07:00","22.5","987.1","328.0","61.0","82.4","48.5","None","58.6","0.6","None","13.6","120.5","62.7","98.6","100.2","133.8","21.3","22.0","1.5"
"1661","18-10-2018 07:00","18-10-2018 07:15","23.6","987.3","328.0","61.0","77.9","61.4","None","57.7","0.6","None","14.3","124.1","55.6","78.1","109.4","121.8","17.8","22.1","1.4"
"1662","18-10-2018 07:15","18-10-2018 07:30","24.3","987.5","328.0","61.0","75.9","99.9","None","50.3","0.7","None","13.7","130.6","49.6","66.7","114.3","115.2","14.9","23.0","1.2"
"1663","18-10-2018 07:30","18-10-2018 07:45","24.9","987.6","None","61.0","73.2","90.1","None","68.2","0.6","None","12.2","125.0","54.0","39.7","112.0","91.9","10.4","25.3","0.9"
"1664","18-10-2018 07:45","18-10-2018 08:00","25.8","987.8","345.0","66.0","70.2","153.8","None","80.8","0.4","None","11.7","120.4","54.1","20.2","108.7","74.0","9.6","26.7","0.7"
"1665","18-10-2018 08:00","18-10-2018 08:15","25.7","987.9","345.0","66.0","69.5","133.7","None","128.6","0.4","None","10.5","108.6","53.1","19.7","113.9","76.7","10.1","27.7","0.6"
"1666","18-10-2018 08:15","18-10-2018 08:30","26.5","988.1","345.0","66.0","66.5","224.4","None","67.0","0.8","None","9.2","90.4","55.8","9.1","82.3","51.3","22.0","27.2","0.4"
"1667","18-10-2018 08:30","18-10-2018 08:45","27.1","988.3","None","66.0","64.7","266.4","None","48.9","1.1","None","8.7","78.5","52.4","9.2","86.3","53.3","28.4","26.5","None"
"1668","18-10-2018 08:45","18-10-2018 09:00","27.8","988.3","316.0","53.0","62.5","293.8","None","65.8","0.8","None","7.7","63.2","51.3","4.7","66.2","39.1","43.1","24.1","0.5"
"1669","18-10-2018 09:00","18-10-2018 09:15","28.3","988.5","316.0","53.0","60.6","291.0","None","49.5","0.9","None","6.3","46.6","51.7","3.5","66.2","38.1","53.5","24.1","0.6"
"1670","18-10-2018 09:15","18-10-2018 09:30","28.3","988.4","316.0","53.0","60.4","198.7","None","79.5","0.7","None","5.8","44.9","52.4","5.0","70.9","41.8","56.1","24.6","0.6"
"1671","18-10-2018 09:30","18-10-2018 09:45","28.0","988.4","None","53.0","61.2","199.5","None","81.1","0.6","None","6.2","59.8","53.1","3.2","74.1","42.0","60.0","None","0.7"
"1672","18-10-2018 09:45","18-10-2018 10:00","29.3","988.4","291.0","45.0","58.2","359.0","None","54.8","0.9","None","6.6","72.6","53.0","4.5","76.1","44.2","62.0","23.6","0.7"
"1673","18-10-2018 10:00","18-10-2018 10:15","30.2","988.3","291.0","45.0","52.8","429.4","None","110.0","0.8","None","6.4","54.8","53.3","2.3","71.4","39.9","67.2","23.9","0.5"
"1674","18-10-2018 10:15","18-10-2018 10:30","30.7","988.1","291.0","45.0","50.5","439.4","None","91.8","0.6","None","6.8","64.4","54.0","4.3","60.2","35.6","77.0","23.8","0.4"
"1675","18-10-2018 10:30","18-10-2018 10:45","30.7","988.0","None","45.0","50.1","286.0","None","56.3","1.1","None","6.4","52.8","53.9","3.3","60.5","34.7","83.0","None","0.4"
"1676","18-10-2018 10:45","18-10-2018 11:00","30.8","987.8","310.0","40.0","49.1","332.8","None","64.5","0.8","None","5.7","36.9","52.8","3.4","61.6","35.5","95.4","22.4","0.4"
"1677","18-10-2018 11:00","18-10-2018 11:15","31.9","987.6","310.0","40.0","45.9","188.8","None","102.4","0.5","None","5.7","41.2","53.1","3.0","59.6","34.1","100.4","22.5","0.4"
"1678","18-10-2018 11:15","18-10-2018 11:30","32.8","987.4","310.0","40.0","41.0","185.0","None","112.4","0.4","None","6.2","46.3","53.4","2.9","49.3","28.5","100.0","22.1","0.2"
"1679","18-10-2018 11:30","18-10-2018 11:45","32.7","987.2","None","40.0","39.8","368.4","None","110.0","0.5","None","6.1","39.9","49.9","3.4","44.2","26.2","104.5","21.2","0.1"
"1680","18-10-2018 11:45","18-10-2018 12:00","32.2","987.0","268.0","41.0","39.9","361.8","None","127.0","0.5","None","6.4","34.4","43.6","2.6","30.7","18.5","119.7","21.4","0.1"
"1681","18-10-2018 12:00","18-10-2018 12:15","33.1","986.7","268.0","41.0","38.9","521.8","None","112.0","0.3","None","6.0","31.8","44.7","2.6","33.0","19.6","128.9","21.9","0.1"
"1682","18-10-2018 12:15","18-10-2018 12:30","33.6","986.5","268.0","41.0","38.7","493.3","None","140.7","0.8","None","5.1","29.6","47.0","1.2","34.1","19.2","138.7","22.3","0.1"
"1683","18-10-2018 12:30","18-10-2018 12:45","33.6","986.2","None","41.0","39.0","478.3","None","129.6","0.7","None","5.5","29.5","48.4","1.4","36.8","20.7","137.6","21.6","None"
"1684","18-10-2018 12:45","18-10-2018 13:00","33.5","985.9","256.0","40.0","37.9","448.9","None","53.3","0.9","None","5.7","29.7","47.6","2.1","31.9","18.7","148.0","22.0","0.4"
"1685","18-10-2018 13:00","18-10-2018 13:15","33.0","985.6","256.0","40.0","40.8","331.0","None","62.1","0.7","None","5.2","31.1","47.5","1.4","33.9","19.2","143.7","22.3","0.4"
"1686","18-10-2018 13:15","18-10-2018 13:30","32.8","985.4","256.0","40.0","39.9","414.7","None","50.5","1.5","None","4.6","34.0","47.9","1.8","37.5","21.4","136.5","22.2","0.4"
"1687","18-10-2018 13:30","18-10-2018 13:45","32.4","985.3","None","40.0","39.2","292.7","None","42.2","1.5","None","4.4","43.2","46.8","1.0","38.2","21.0","133.0","21.9","0.4"
"1688","18-10-2018 13:45","18-10-2018 14:00","32.7","985.2","266.0","31.0","37.8","337.3","None","46.6","1.2","None","4.2","44.6","44.4","None","39.1","20.1","129.3","21.4","0.4"
"1689","18-10-2018 14:00","18-10-2018 14:15","33.2","985.0","266.0","31.0","35.0","414.9","None","135.1","0.7","None","4.4","39.2","43.2","None","34.6","18.3","124.9","21.6","0.3"
"1690","18-10-2018 14:15","18-10-2018 14:30","34.4","985.0","266.0","31.0","33.3","367.4","None","74.0","0.6","None","4.4","48.5","42.2","1.1","31.3","17.5","130.0","21.9","0.3"
"1691","18-10-2018 14:30","18-10-2018 14:45","34.5","984.8","None","31.0","32.1","344.1","None","138.5","0.6","None","4.4","45.3","40.8","0.6","27.7","15.1","131.7","22.2","0.2"
"1692","18-10-2018 14:45","18-10-2018 15:00","34.2","984.7","246.0","40.0","34.8","288.1","None","79.4","0.5","None","4.5","30.7","39.5","None","37.5","19.0","133.8","22.3","0.3"
"1693","18-10-2018 15:00","18-10-2018 15:15","33.2","984.6","246.0","40.0","37.6","252.2","None","113.4","0.2","None","4.3","31.2","39.7","1.2","38.6","21.5","136.2","22.3","0.3"
"1694","18-10-2018 15:15","18-10-2018 15:30","34.0","984.5","246.0","40.0","35.7","235.2","None","63.7","0.7","None","4.6","46.7","40.2","1.2","44.4","24.7","127.7","22.3","0.3"
"1695","18-10-2018 15:30","18-10-2018 15:45","32.8","984.5","None","40.0","37.3","194.3","None","27.3","1.2","None","5.5","49.0","41.3","1.4","59.7","32.9","117.8","None","0.3"
"1696","18-10-2018 15:45","18-10-2018 16:00","32.4","984.5","257.0","41.0","37.4","154.0","None","27.5","1.0","None","6.1","34.6","37.5","2.3","60.7","34.3","111.2","None","0.4"
"1697","18-10-2018 16:00","18-10-2018 16:15","32.0","984.4","257.0","41.0","39.9","111.6","None","21.6","0.5","None","5.8","31.0","36.4","1.4","63.9","35.3","107.1","None","0.4"
"1698","18-10-2018 16:15","18-10-2018 16:30","31.1","984.5","257.0","41.0","42.4","68.3","None","66.6","0.3","None","5.0","30.4","34.9","1.1","75.2","41.4","87.2","21.3","0.4"
"1699","18-10-2018 16:30","18-10-2018 16:45","30.2","984.6","None","41.0","43.6","48.0","None","102.7","0.2","None","4.9","35.8","37.3","None","59.7","30.9","94.7","21.5","None"
"1700","18-10-2018 16:45","18-10-2018 17:00","29.3","984.6","243.0","35.0","46.8","34.2","None","21.1","0.2","None","5.1","50.9","36.3","None","60.2","31.7","78.4","20.9","0.5"
"1701","18-10-2018 17:00","18-10-2018 17:15","28.0","984.7","243.0","35.0","54.2","20.6","None","21.0","0.4","None","5.5","67.4","36.4","None","64.7","34.4","59.7","19.5","0.6"
"1702","18-10-2018 17:15","18-10-2018 17:30","26.8","984.8","243.0","35.0","57.0","9.0","None","56.3","0.2","None","5.9","83.1","37.7","2.8","90.8","50.7","34.0","18.1","0.8"
"1703","18-10-2018 17:30","18-10-2018 17:45","25.9","984.8","None","35.0","59.9","2.7","None","123.4","0.1","None","7.0","164.2","38.3","29.6","130.1","93.4","4.4","17.3","1.3"
"1704","18-10-2018 17:45","18-10-2018 18:00","25.4","984.8","254.0","31.0","61.2","1.4","None","39.3","0.3","None","8.4","229.9","38.9","30.2","132.1","94.5","4.4","16.9","1.4"
"1705","18-10-2018 18:00","18-10-2018 18:15","25.1","984.9","254.0","31.0","61.1","1.0","None","130.7","0.1","None","9.2","199.6","37.0","49.7","140.6","115.0","3.8","16.8","1.6"
"1706","18-10-2018 18:15","18-10-2018 18:30","24.8","985.0","254.0","31.0","63.0","1.1","None","63.8","0.2","None","9.6","155.4","40.6","60.0","141.4","123.8","4.2","17.6","1.8"
"1707","18-10-2018 18:30","18-10-2018 18:45","24.6","985.0","None","31.0","63.4","0.7","None","169.9","0.2","None","12.4","200.9","40.5","107.4","139.7","161.5","4.4","18.1","2.4"
"1708","18-10-2018 18:45","18-10-2018 19:00","24.5","985.2","248.0","34.0","63.6","0.9","None","102.2","0.1","None","14.2","243.7","41.1","117.1","154.4","177.6","4.2","19.2","2.7"
"1709","18-10-2018 19:00","18-10-2018 19:15","24.2","985.4","248.0","34.0","67.0","1.1","None","69.2","0.2","None","15.2","238.9","42.4","107.7","140.0","162.0","4.7","21.1","2.6"
"1710","18-10-2018 19:15","18-10-2018 19:30","24.0","985.5","248.0","34.0","69.5","1.1","None","38.0","0.1","None","16.8","289.1","44.2","108.7","137.9","161.9","4.7","21.9","2.9"
"1711","18-10-2018 19:30","18-10-2018 19:45","24.4","985.6","None","34.0","69.6","1.1","None","72.7","0.2","None","18.1","344.9","44.6","147.6","142.7","196.3","4.1","21.8","3.9"
"1712","18-10-2018 19:45","18-10-2018 20:00","25.1","985.6","307.0","42.0","65.4","0.8","None","163.5","0.2","None","24.0","443.9","42.4","144.8","134.4","189.5","6.0","23.9","4.0"
"1713","18-10-2018 20:00","18-10-2018 20:15","24.4","985.8","307.0","42.0","70.6","0.8","None","158.9","0.4","None","30.6","None","44.3","156.0","125.8","194.1","7.3","25.1","4.6"
"1714","18-10-2018 20:15","18-10-2018 20:30","24.1","985.9","307.0","42.0","74.0","0.7","None","176.3","0.5","None","32.3","None","47.7","186.4","108.9","209.8","9.3","25.3","5.3"
"1715","18-10-2018 20:30","18-10-2018 20:45","23.7","986.0","None","42.0","74.4","1.0","None","138.7","0.1","None","30.8","412.0","58.4","235.8","122.5","257.0","11.2","25.6","None"
"1716","18-10-2018 20:45","18-10-2018 21:00","23.6","986.2","431.0","66.0","73.4","1.3","None","56.7","0.2","None","30.6","383.8","46.9","244.3","118.9","262.6","10.1","26.2","5.0"
"1717","18-10-2018 21:00","18-10-2018 21:15","23.4","986.3","431.0","66.0","74.4","1.2","None","36.2","0.3","None","32.2","378.4","54.4","260.1","121.0","276.6","9.2","26.0","5.1"
"1718","18-10-2018 21:15","18-10-2018 21:30","23.2","986.2","431.0","66.0","75.2","0.6","None","174.3","0.4","None","31.8","387.7","53.1","274.8","119.6","287.7","7.8","26.3","5.1"
"1719","18-10-2018 21:30","18-10-2018 21:45","23.3","986.4","None","66.0","75.0","1.2","None","83.8","0.1","None","31.5","394.5","51.3","304.1","116.5","309.8","7.1","None","5.2"
"1720","18-10-2018 21:45","18-10-2018 22:00","23.4","986.4","416.0","67.0","74.9","1.1","None","62.4","0.2","None","30.6","371.1","48.9","321.3","110.0","320.2","6.6","25.2","5.3"
"1721","18-10-2018 22:00","18-10-2018 22:15","23.3","986.4","416.0","67.0","75.2","0.9","None","151.1","0.3","None","30.0","355.3","50.6","335.3","117.3","335.8","6.6","24.0","5.6"
"1722","18-10-2018 22:15","18-10-2018 22:30","23.3","986.3","416.0","67.0","77.4","0.6","None","171.6","0.7","None","30.0","346.2","52.9","345.0","109.7","339.6","7.7","24.9","5.9"
"1723","18-10-2018 22:30","18-10-2018 22:45","23.2","986.4","None","67.0","77.5","1.0","None","113.0","0.2","None","30.1","334.3","53.1","341.8","110.0","337.1","6.1","24.8","5.7"
"1724","18-10-2018 22:45","18-10-2018 23:00","22.8","986.6","379.0","67.0","78.7","1.4","None","25.5","0.4","None","30.8","330.7","51.5","347.4","105.3","339.2","6.4","24.7","5.6"
"1725","18-10-2018 23:00","18-10-2018 23:15","22.8","986.5","379.0","67.0","76.6","1.2","None","93.4","0.2","None","30.5","327.6","50.5","297.6","109.9","300.9","5.4","23.2","4.9"
"1726","18-10-2018 23:15","18-10-2018 23:30","22.6","986.7","379.0","67.0","77.3","1.5","None","41.5","0.4","None","30.6","311.6","48.0","283.3","112.1","290.7","5.6","23.5","4.6"
"1727","18-10-2018 23:30","18-10-2018 23:45","22.4","986.7","None","67.0","78.7","1.5","None","29.9","0.5","None","29.3","273.2","49.6","274.8","116.8","286.3","4.6","22.5","4.4"
"1728","18-10-2018 23:45","19-10-2018 00:00","22.3","986.7","354.0","55.0","78.7","1.5","None","31.6","0.5","None","29.3","261.9","51.3","261.7","118.0","276.0","3.7","20.9","4.2"
"1729","19-10-2018 00:00","19-10-2018 00:15","22.1","986.5","354.0","55.0","79.6","1.1","None","79.5","0.2","None","26.6","253.1","53.7","226.1","107.7","241.8","0.2","19.6","3.8"
"1730","19-10-2018 00:15","19-10-2018 00:30","22.1","986.5","354.0","55.0","79.7","1.1","None","94.0","0.2","None","25.0","246.8","45.3","197.2","101.7","213.8","None","19.1","3.3"
"1731","19-10-2018 00:30","19-10-2018 00:45","22.0","986.4","None","57.0","78.1","1.1","None","116.7","0.1","None","24.6","244.8","43.3","135.4","104.2","165.7","1.2","18.1","None"
